Index	X	Acquisition
185	2.36747219437431	5
186	2.39708030143994	9
187	2.42668848203639	9
188	2.45629673707184	11
189	2.48590506745446	14
190	2.51551347409242	11
191	2.5451219578939	13
192	2.57473051976707	10
193	2.6043391606201	9
194	2.63394788136117	11
195	2.66355668289845	14
196	2.69316556614011	11
197	2.72277453199433	23
198	2.75238358136929	39
199	2.78199271517315	123
200	2.81160193431409	234
201	2.84121123970029	346
202	2.87082063223991	425
203	2.90043011284113	491
204	2.93003968241212	474
205	2.95964934186107	517
206	2.98925909209613	559
207	3.01886893402549	548
208	3.04847886855732	528
209	3.07808889659979	536
210	3.10769901906108	569
211	3.13730923684936	613
212	3.1669195508728	565
213	3.19652996203958	636
214	3.22614047125787	605
215	3.25575107943584	581
216	3.28536178748167	573
217	3.31497259630354	566
218	3.34458350680961	652
219	3.37419451990805	627
220	3.40380563650706	612
221	3.43341685751478	637
222	3.46302818383941	619
223	3.49263961638911	707
224	3.52225115607206	600
225	3.55186280379644	643
226	3.5814745604704	667
227	3.61108642700214	714
228	3.64069840429981	662
229	3.67031049327161	627
230	3.69992269482569	670
231	3.72953500987023	667
232	3.75914743931342	694
233	3.78875998406341	718
234	3.81837264502839	717
235	3.84798542311652	680
236	3.87759831923599	691
237	3.90721133429496	700
238	3.93682446920161	739
239	3.96643772486412	726
240	3.99605110219065	705
241	4.02566460208938	712
242	4.05527822546848	718
243	4.08489197323613	689
244	4.1145058463005	731
245	4.14411984556977	736
246	4.1737339719521	678
247	4.20334822635568	698
248	4.23296260968868	723
249	4.26257712285926	774
250	4.2921917667756	771
251	4.32180654234588	709
252	4.35142145047828	738
253	4.38103649208095	731
254	4.41065166806209	712
255	4.44026697932985	739
256	4.46988242679242	782
257	4.49949801135797	695
258	4.52911373393467	741
259	4.5587295954307	750
260	4.58834559675423	782
261	4.61796173881343	809
262	4.64757802251647	797
263	4.67719444877154	768
264	4.70681101848681	722
265	4.73642773257044	712
266	4.76604459193061	728
267	4.79566159747549	764
268	4.82527875011327	742
269	4.85489605075211	817
270	4.88451350030019	734
271	4.91413109966567	799
272	4.94374884975674	772
273	4.97336675148157	781
274	5.00298480574833	789
275	5.03260301346519	792
276	5.06222137554033	745
277	5.09183989288193	801
278	5.12145856639815	811
279	5.15107739699716	809
280	5.18069638558716	783
281	5.21031553307629	833
282	5.23993484037275	774
283	5.26955430838471	781
284	5.29917393802033	797
285	5.32879373018779	837
286	5.35841368579527	757
287	5.38803380575093	820
288	5.41765409096296	771
289	5.44727454233953	732
290	5.4768951607888	772
291	5.50651594721896	807
292	5.53613690253818	800
293	5.56575802765462	808
294	5.59537932347647	791
295	5.6250007909119	829
296	5.65462243086908	791
297	5.68424424425619	783
298	5.71386623198139	788
299	5.74348839495287	837
300	5.7731107340788	761
301	5.80273325026734	763
302	5.83235594442668	763
303	5.86197881746499	757
304	5.89160187029043	798
305	5.9212251038112	807
306	5.95084851893545	770
307	5.98047211657136	844
308	6.01009589762711	798
309	6.03971986301087	804
310	6.06934401363081	804
311	6.09896835039511	851
312	6.12859287421194	844
313	6.15821758598947	811
314	6.18784248663588	797
315	6.21746757705935	814
316	6.24709285816803	878
317	6.27671833087012	812
318	6.30634399607378	789
319	6.33596985468719	782
320	6.36559590761851	832
321	6.39522215577593	827
322	6.42484860006762	821
323	6.45447524140175	801
324	6.48410208068649	865
325	6.51372911883002	827
326	6.54335635674051	820
327	6.57298379532614	756
328	6.60261143549508	820
329	6.6322392781555	807
330	6.66186732421557	841
331	6.69149557458348	818
332	6.72112403016739	784
333	6.75075269187548	794
334	6.78038156061592	803
335	6.81001063729688	840
336	6.83963992282655	850
337	6.86926941811308	899
338	6.89889912406467	831
339	6.92852904158947	808
340	6.95815917159566	830
341	6.98778951499142	814
342	7.01742007268493	823
343	7.04705084558434	829
344	7.07668183459785	849
345	7.10631304063361	821
346	7.13594446459982	820
347	7.16557610740463	804
348	7.19520796995622	845
349	7.22484005316277	843
350	7.25447235793245	858
351	7.28410488517343	830
352	7.31373763579389	840
353	7.34337061070201	836
354	7.37300381080594	853
355	7.40263723701388	867
356	7.43227089023399	806
357	7.46190477137444	858
358	7.49153888134341	825
359	7.52117322104908	906
360	7.55080779139961	810
361	7.58044259330318	853
362	7.61007762766797	846
363	7.63971289540214	843
364	7.66934839741388	826
365	7.69898413461135	841
366	7.72862010790273	796
367	7.75825631819619	806
368	7.78789276639991	861
369	7.81752945342205	834
370	7.84716638017081	817
371	7.87680354755433	818
372	7.90644095648081	835
373	7.93607860785842	815
374	7.96571650259532	811
375	7.99535464159969	810
376	8.02499302577971	803
377	8.05463165604355	853
378	8.08427053329938	798
379	8.11390965845538	804
380	8.14354903241971	839
381	8.17318865610056	828
382	8.2028285304061	860
383	8.2324686562445	807
384	8.26210903452394	867
385	8.29174966615258	830
386	8.3213905520386	850
387	8.35103169309019	878
388	8.3806730902155	809
389	8.41031474432271	860
390	8.43995665632	824
391	8.46959882711554	862
392	8.49924125761751	849
393	8.52888394873407	832
394	8.5585269013734	807
395	8.58817011644368	866
396	8.61781359485308	839
397	8.64745733750977	836
398	8.67710134532193	812
399	8.70674561919773	792
400	8.73639016004534	833
401	8.76603496877294	862
402	8.79568004628869	810
403	8.82532539350079	799
404	8.85497101131739	854
405	8.88461690064667	826
406	8.91426306239681	869
407	8.94390949747598	808
408	8.97355620679235	851
409	9.00320319125409	830
410	9.03285045176939	815
411	9.06249798924641	777
412	9.09214580459333	831
413	9.12179389871832	858
414	9.15144227252956	854
415	9.18109092693521	830
416	9.21073986284346	877
417	9.24038908116247	744
418	9.27003858280042	884
419	9.29968836866549	814
420	9.32933843966584	818
421	9.35898879670965	848
422	9.3886394407051	854
423	9.41829037256035	855
424	9.44794159318359	822
425	9.47759310348298	808
426	9.5072449043667	851
427	9.53689699674293	796
428	9.56654938151983	816
429	9.59620205960558	788
430	9.62585503190835	865
431	9.65550829933632	819
432	9.68516186279766	842
433	9.71481572320055	812
434	9.74446988145315	818
435	9.77412433846365	845
436	9.80377909514021	827
437	9.83343415239101	858
438	9.86308951112422	787
439	9.89274517224803	823
440	9.92240113667059	780
441	9.95205740530008	788
442	9.98171397904468	826
443	10.0113708588126	751
444	10.0410280455119	832
445	10.0706855400509	784
446	10.1003433433376	804
447	10.1300014562804	727
448	10.1596598797873	780
449	10.1893186147665	811
450	10.2189776621262	745
451	10.2486370227746	758
452	10.2782966976198	839
453	10.3079566875701	751
454	10.3376169935335	803
455	10.3672776164183	782
456	10.3969385571327	698
457	10.4265998165847	820
458	10.4562613956827	810
459	10.4859232953347	810
460	10.5155855164489	804
461	10.5452480599336	797
462	10.5749109266968	790
463	10.6045741176468	775
464	10.6342376336917	815
465	10.6639014757397	816
466	10.693565644699	839
467	10.7232301414777	798
468	10.7528949669841	765
469	10.7825601221263	846
470	10.8122256078124	822
471	10.8418914249507	789
472	10.8715575744493	816
473	10.9012240572163	802
474	10.9308908741601	795
475	10.9605580261887	852
476	10.9902255142103	827
477	11.019893339133	789
478	11.0495615018652	781
479	11.0792300033149	793
480	11.1088988443903	785
481	11.1385680259995	797
482	11.1682375490508	810
483	11.1979074144524	744
484	11.2275776231123	771
485	11.2572481759389	775
486	11.2869190738401	770
487	11.3165903177243	772
488	11.3462619084996	809
489	11.3759338470742	790
490	11.4056061343562	780
491	11.4352787712538	746
492	11.4649517586752	802
493	11.4946250975286	794
494	11.5242987887221	798
495	11.553972833164	825
496	11.5836472317623	794
497	11.6133219854253	759
498	11.6429970950611	751
499	11.6726725615779	790
500	11.7023483858839	711
501	11.7320245688872	777
502	11.7617011114961	751
503	11.7913780146187	731
504	11.8210552791632	753
505	11.8507329060377	812
506	11.8804108961504	795
507	11.9100892504095	773
508	11.9397679697232	728
509	11.9694470549997	787
510	11.999126507147	758
511	12.0288063270735	773
512	12.0584865156872	768
513	12.0881670738963	797
514	12.1178480026091	745
515	12.1475293027336	735
516	12.1772109751781	799
517	12.2068930208508	779
518	12.2365754406597	808
519	12.2662582355132	788
520	12.2959414063192	733
521	12.3256249539861	797
522	12.355308879422	771
523	12.3849931835351	842
524	12.4146778672336	752
525	12.4443629314255	793
526	12.4740483770192	716
527	12.5037342049227	714
528	12.5334204160443	740
529	12.563107011292	758
530	12.5927939915742	773
531	12.6224813577989	741
532	12.6521691108744	740
533	12.6818572517088	725
534	12.7115457812103	719
535	12.741234700287	713
536	12.7709240098472	778
537	12.8006137107989	802
538	12.8303038040505	827
539	12.85999429051	752
540	12.8896851710856	702
541	12.9193764466855	725
542	12.9490681182179	685
543	12.978760186591	766
544	13.0084526527129	747
545	13.0381455174918	749
546	13.0678387818358	752
547	13.0975324466532	760
548	13.1272265128521	733
549	13.1569209813407	678
550	13.1866158530271	758
551	13.2163111288196	720
552	13.2460068096263	781
553	13.2757028963554	740
554	13.3053993899151	760
555	13.3350962912134	680
556	13.3647936011587	794
557	13.3944913206591	745
558	13.4241894506227	775
559	13.4538879919578	773
560	13.4835869455724	786
561	13.5132863123748	760
562	13.5429860932732	687
563	13.5726862891757	776
564	13.6023869009905	756
565	13.6320879296257	739
566	13.6617893759896	733
567	13.6914912409903	730
568	13.7211935255361	745
569	13.7508962305349	749
570	13.7805993568951	744
571	13.8103029055248	757
572	13.8400068773323	779
573	13.8697112732255	714
574	13.8994160941128	737
575	13.9291213409023	747
576	13.9588270145022	724
577	13.9885331158206	714
578	14.0182396457658	717
579	14.0479466052458	765
580	14.077653995169	714
581	14.1073618164434	777
582	14.1370700699772	743
583	14.1667787566786	708
584	14.1964878774557	719
585	14.2261974332168	691
586	14.2559074248701	755
587	14.2856178533236	735
588	14.3153287194855	732
589	14.3450400242642	710
590	14.3747517685676	705
591	14.404463953304	708
592	14.4341765793816	673
593	14.4638896477085	726
594	14.4936031591929	696
595	14.523317114743	695
596	14.5530315152669	682
597	14.5827463616729	724
598	14.612461654869	717
599	14.6421773957636	743
600	14.6718935852647	718
601	14.7016102242805	775
602	14.7313273137192	714
603	14.761044854489	670
604	14.790762847498	694
605	14.8204812936544	693
606	14.8502001938664	681
607	14.8799195490422	685
608	14.9096393600899	689
609	14.9393596279178	738
610	14.9690803534339	737
611	14.9988015375464	695
612	15.0285231811637	687
613	15.0582452851937	669
614	15.0879678505447	698
615	15.1176908781248	688
616	15.1474143688423	622
617	15.1771383236052	688
618	15.2068627433219	684
619	15.2365876289004	659
620	15.2663129812489	701
621	15.2960388012756	654
622	15.3257650898886	679
623	15.3554918479963	691
624	15.3852190765066	727
625	15.4149467763278	718
626	15.4446749483681	709
627	15.4744035935356	653
628	15.5041327127385	682
629	15.5338623068851	661
630	15.5635923768833	683
631	15.5933229236415	668
632	15.6230539480678	676
633	15.6527854510704	713
634	15.6825174335575	696
635	15.7122498964371	718
636	15.7419828406176	652
637	15.771716267007	673
638	15.8014501765136	679
639	15.8311845700455	662
640	15.8609194485109	662
641	15.890654812818	684
642	15.9203906638749	654
643	15.9501270025898	702
644	15.9798638298709	707
645	16.0096011466264	699
646	16.0393389537644	682
647	16.0690772521932	654
648	16.0988160428208	712
649	16.1285553265554	667
650	16.1582951043053	656
651	16.1880353769786	697
652	16.2177761454835	663
653	16.2475174107281	668
654	16.2772591736207	673
655	16.3070014350693	653
656	16.3367441959823	663
657	16.3664874572677	663
658	16.3962312198336	651
659	16.4259754845884	654
660	16.4557202524402	668
661	16.4854655242971	684
662	16.5152113010673	690
663	16.544957583659	716
664	16.5747043729804	708
665	16.6044516699396	684
666	16.6341994754448	673
667	16.6639477904042	672
668	16.6936966157259	708
669	16.7234459523182	637
670	16.7531958010892	647
671	16.7829461629471	663
672	16.8126970388	626
673	16.8424484295561	653
674	16.8722003361237	656
675	16.9019527594108	696
676	16.9317057003257	687
677	16.9614591597764	720
678	16.9912131386713	672
679	17.0209676379185	654
680	17.0507226584261	643
681	17.0804782011023	718
682	17.1102342668552	636
683	17.1399908565932	678
684	17.1697479712243	694
685	17.1995056116567	672
686	17.2292637787986	659
687	17.2590224735581	679
688	17.2887816968435	658
689	17.3185414495628	618
690	17.3483017326244	687
691	17.3780625469363	612
692	17.4078238934067	652
693	17.4375857729438	667
694	17.4673481864558	658
695	17.4971111348509	697
696	17.5268746190371	603
697	17.5566386399228	658
698	17.586403198416	648
699	17.616168295425	660
700	17.6459339318578	656
701	17.6757001086228	665
702	17.705466826628	671
703	17.7352340867817	699
704	17.765001889992	653
705	17.794770237167	659
706	17.8245391292151	635
707	17.8543085670442	656
708	17.8840785515626	685
709	17.9138490836786	596
710	17.9436201643001	610
711	17.9733917943356	678
712	18.003163974693	645
713	18.0329367062805	610
714	18.0627099900064	661
715	18.0924838267789	628
716	18.122258217506	597
717	18.152033163096	659
718	18.1818086644571	625
719	18.2115847224973	661
720	18.2413613381249	690
721	18.2711385122482	658
722	18.3009162457751	659
723	18.3306945396139	639
724	18.3604733946729	657
725	18.3902528118601	682
726	18.4200327920837	618
727	18.4498133362519	679
728	18.4795944452729	641
729	18.5093761200548	642
730	18.5391583615059	692
731	18.5689411705343	616
732	18.5987245480481	646
733	18.6285084949556	662
734	18.6582930121649	636
735	18.6880781005842	647
736	18.7178637611217	665
737	18.7476499946855	613
738	18.7774368021838	662
739	18.8072241845248	634
740	18.8370121426167	695
741	18.8668006773676	620
742	18.8965897896857	606
743	18.9263794804792	661
744	18.9561697506563	608
745	18.9859606011251	627
746	19.0157520327938	645
747	19.0455440465705	642
748	19.0753366433635	617
749	19.105129824081	669
750	19.134923589631	617
751	19.1647179409218	583
752	19.1945128788616	616
753	19.2243084043585	638
754	19.2541045183206	638
755	19.2839012216563	599
756	19.3136985152735	629
757	19.3434964000806	635
758	19.3732948769857	671
759	19.4030939468969	624
760	19.4328936107225	592
761	19.4626938693706	609
762	19.4924947237493	637
763	19.522296174767	577
764	19.5520982233316	644
765	19.5819008703515	640
766	19.6117041167347	641
767	19.6415079633895	605
768	19.671312411224	604
769	19.7011174611464	583
770	19.7309231140648	589
771	19.7607293708876	584
772	19.7905362325227	635
773	19.8203436998784	610
774	19.8501517738629	585
775	19.8799604553843	628
776	19.9097697453509	613
777	19.9395796446707	615
778	19.969390154252	632
779	19.9992012750029	625
780	20.0290130078317	650
781	20.0588253536464	590
782	20.0886383133553	611
783	20.1184518878665	587
784	20.1482660780882	601
785	20.1780808849286	577
786	20.2078963092958	639
787	20.2377123520981	598
788	20.2675290142435	606
789	20.2973462966404	545
790	20.3271642001967	539
791	20.3569827258208	591
792	20.3868018744208	660
793	20.4166216469048	603
794	20.4464420441811	633
795	20.4762630671578	551
796	20.5060847167431	565
797	20.5359069938452	627
798	20.5657298993722	578
799	20.5955534342322	566
800	20.6253775993336	601
801	20.6552023955844	560
802	20.6850278238929	569
803	20.7148538851672	614
804	20.7446805803154	631
805	20.7745079102458	620
806	20.8043358758665	593
807	20.8341644780857	555
808	20.8639937178116	569
809	20.8938235959523	554
810	20.923654113416	553
811	20.953485271111	568
812	20.9833170699453	545
813	21.0131495108271	571
814	21.0429825946647	602
815	21.0728163223661	601
816	21.1026506948396	531
817	21.1324857129933	563
818	21.1623213777355	550
819	21.1921576899742	551
820	21.2219946506177	574
821	21.2518322605741	561
822	21.2816705207516	582
823	21.3115094320584	545
824	21.3413489954026	548
825	21.3711892116924	527
826	21.4010300818361	584
827	21.4308716067417	584
828	21.4607137873175	568
829	21.4905566244716	568
830	21.5204001191121	543
831	21.5502442721474	573
832	21.5800890844855	550
833	21.6099345570346	564
834	21.6397806907028	575
835	21.6696274863985	548
836	21.6994749450297	500
837	21.7293230675045	561
838	21.7591718547313	519
839	21.7890213076181	551
840	21.8188714270732	503
841	21.8487222140046	541
842	21.8785736693206	574
843	21.9084257939294	542
844	21.9382785887391	547
845	21.9681320546579	507
846	21.997986192594	553
847	22.0278410034555	599
848	22.0576964881506	548
849	22.0875526475875	593
850	22.1174094826744	564
851	22.1472669943194	494
852	22.1771251834308	538
853	22.2069840509166	540
854	22.2368435976851	543
855	22.2667038246444	568
856	22.2965647327027	588
857	22.3264263227682	563
858	22.3562885957491	555
859	22.3861515525534	541
860	22.4160151940895	529
861	22.4458795212655	517
862	22.4757445349895	561
863	22.5056102361697	553
864	22.5354766257144	565
865	22.5653437045316	534
866	22.5952114735295	539
867	22.6250799336164	529
868	22.6549490857003	567
869	22.6848189306895	493
870	22.7146894694922	509
871	22.7445607030165	517
872	22.7744326321705	526
873	22.8043052578625	511
874	22.8341785810007	530
875	22.8640526024931	503
876	22.8939273232481	543
877	22.9238027441736	559
878	22.9536788661781	562
879	22.9835556901695	529
880	23.0134332170561	524
881	23.043311447746	502
882	23.0731903831475	549
883	23.1030700241686	498
884	23.1329503717177	584
885	23.1628314267027	492
886	23.192713190032	525
887	23.2225956626137	524
888	23.252478845356	515
889	23.2823627391669	513
890	23.3122473449548	536
891	23.3421326636278	513
892	23.3720186960941	527
893	23.4019054432617	528
894	23.431792906039	573
895	23.4616810853341	539
896	23.4915699820551	564
897	23.5214595971102	525
898	23.5513499314077	509
899	23.5812409858556	564
900	23.6111327613622	490
901	23.6410252588356	541
902	23.6709184791839	529
903	23.7008124233155	539
904	23.7307070921384	539
905	23.7606024865608	556
906	23.7904986074909	534
907	23.8203954558369	540
908	23.8502930325069	568
909	23.8801913384091	548
910	23.9100903744517	519
911	23.9399901415429	552
912	23.9698906405908	556
913	23.9997918725036	487
914	24.0296938381895	500
915	24.0595965385566	518
916	24.0894999745132	494
917	24.1194041469673	484
918	24.1493090568273	538
919	24.1792147050012	554
920	24.2091210923972	499
921	24.2390282199235	498
922	24.2689360884883	516
923	24.2988446989997	507
924	24.3287540523659	489
925	24.3586641494952	499
926	24.3885749912955	499
927	24.4184865786753	505
928	24.4483989125425	489
929	24.4783119938054	526
930	24.5082258233722	520
931	24.538140402151	511
932	24.5680557310501	521
933	24.5979718109775	563
934	24.6278886428414	511
935	24.6578062275501	541
936	24.6877245660117	563
937	24.7176436591343	478
938	24.7475635078262	530
939	24.7774841129956	510
940	24.8074054755505	472
941	24.8373275963992	524
942	24.8672504764498	528
943	24.8971741166106	490
944	24.9270985177896	490
945	24.9570236808951	507
946	24.9869496068352	468
947	25.0168762965182	524
948	25.0468037508521	509
949	25.0767319707452	516
950	25.1066609571057	494
951	25.1365907108416	505
952	25.1665212328612	521
953	25.1964525240727	505
954	25.2263845853842	514
955	25.2563174177039	520
956	25.2862510219399	451
957	25.3161853990006	481
958	25.3461205497939	521
959	25.3760564752281	501
960	25.4059931762114	515
961	25.435930653652	515
962	25.4658689084579	525
963	25.4958079415375	529
964	25.5257477537988	460
965	25.55568834615	455
966	25.5856297194994	476
967	25.6155718747551	515
968	25.6455148128252	464
969	25.6754585346179	466
970	25.7054030410414	473
971	25.735348333004	463
972	25.7652944114136	509
973	25.7952412771786	507
974	25.8251889312071	478
975	25.8551373744073	474
976	25.8850866076873	467
977	25.9150366319554	503
978	25.9449874481196	462
979	25.9749390570882	444
980	26.0048914597694	467
981	26.0348446570712	503
982	26.064798649902	439
983	26.0947534391698	501
984	26.1247090257829	513
985	26.1546654106493	484
986	26.1846225946774	478
987	26.2145805787752	493
988	26.2445393638509	455
989	26.2744989508128	457
990	26.3044593405689	494
991	26.3344205340275	465
992	26.3643825320967	476
993	26.3943453356847	507
994	26.4243089456997	492
995	26.4542733630498	478
996	26.4842385886432	454
997	26.5142046233882	454
998	26.5441714681928	440
999	26.5741391239652	459
1000	26.6041075916137	492
1001	26.6340768720463	450
1002	26.6640469661714	507
1003	26.6940178748969	470
1004	26.7239895991312	461
1005	26.7539621397823	489
1006	26.7839354977585	445
1007	26.813909673968	457
1008	26.8438846693188	426
1009	26.8738604847192	496
1010	26.9038371210774	470
1011	26.9338145793015	425
1012	26.9637928602997	492
1013	26.9937719649802	484
1014	27.0237518942511	431
1015	27.0537326490206	452
1016	27.083714230197	442
1017	27.1136966386883	431
1018	27.1436798754027	448
1019	27.1736639412485	444
1020	27.2036488371337	468
1021	27.2336345639666	429
1022	27.2636211226554	425
1023	27.2936085141081	400
1024	27.3235967392331	462
1025	27.3535857989384	457
1026	27.3835756941322	453
1027	27.4135664257227	461
1028	27.4435579946182	460
1029	27.4735504017266	461
1030	27.5035436479563	443
1031	27.5335377342154	450
1032	27.5635326614121	469
1033	27.5935284304545	478
1034	27.6235250422508	437
1035	27.6535224977092	424
1036	27.6835207977379	445
1037	27.7135199432451	478
1038	27.7435199351388	469
1039	27.7735207743274	497
1040	27.8035224617188	454
1041	27.8335249982215	440
1042	27.8635283847434	484
1043	27.8935326221929	486
1044	27.9235377114779	467
1045	27.9535436535069	481
1046	27.9835504491878	472
1047	28.0135580994289	451
1048	28.0435666051383	439
1049	28.0735759672243	459
1050	28.103586186595	447
1051	28.1335972641585	430
1052	28.1636092008231	423
1053	28.193621997497	453
1054	28.2236356550882	476
1055	28.2536501745049	470
1056	28.2836655566555	429
1057	28.3136818024479	472
1058	28.3436989127904	454
1059	28.3737168885912	449
1060	28.4037357307584	420
1061	28.4337554402003	470
1062	28.4637760175299	470
1063	28.4937974611231	507
1064	28.5238197683305	503
1065	28.553842936497	417
1066	28.5838669629677	479
1067	28.6138918450877	454
1068	28.643917580202	433
1069	28.6739441656557	457
1070	28.7039715987939	485
1071	28.7339998769616	515
1072	28.7640289975039	453
1073	28.7940589577658	482
1074	28.8240897550925	460
1075	28.8541213868289	489
1076	28.8841538503202	503
1077	28.9141871429114	473
1078	28.9442212619476	464
1079	28.9742562047738	433
1080	29.0042919687351	479
1081	29.0343285511766	447
1082	29.0643659494433	417
1083	29.0944041608804	436
1084	29.1244431828327	408
1085	29.1544830126455	397
1086	29.1845236476638	428
1087	29.2145650852326	392
1088	29.244607322697	416
1089	29.2746503574022	469
1090	29.304694186693	385
1091	29.3347388079147	416
1092	29.3647842184122	418
1093	29.3948304155307	413
1094	29.4248773966151	404
1095	29.4549251590107	419
1096	29.4849737000623	435
1097	29.5150230171151	418
1098	29.5450731075142	406
1099	29.5751239686046	367
1100	29.6051755977314	398
1101	29.6352279922396	410
1102	29.6652811494744	399
1103	29.6953350667807	364
1104	29.7253897415036	419
1105	29.7554451709883	393
1106	29.7855013525797	395
1107	29.8155582836229	386
1108	29.8456159614631	368
1109	29.8756743834451	384
1110	29.9057335469142	397
1111	29.9357934492154	413
1112	29.9658540876938	375
1113	29.9959154596943	410
1114	30.0259775625621	424
1115	30.0560403936423	421
1116	30.0861039502799	368
1117	30.1161682298199	391
1118	30.1462332296075	389
1119	30.1762989469876	393
1120	30.2063653793054	391
1121	30.236432523906	405
1122	30.2665003781343	379
1123	30.2965689393355	354
1124	30.3266382048546	357
1125	30.3567081720366	370
1126	30.3867788382267	401
1127	30.41685020077	368
1128	30.4469222570113	345
1129	30.476995004296	418
1130	30.5070684399689	350
1131	30.5371425613752	358
1132	30.5672173658599	411
1133	30.5972928507681	333
1134	30.6273690134448	403
1135	30.6574458512352	411
1136	30.6875233614842	390
1137	30.717601541537	392
1138	30.7476803887386	379
1139	30.7777599004341	392
1140	30.8078400739685	389
1141	30.8379209066869	375
1142	30.8680023959344	406
1143	30.898084539056	367
1144	30.9281673333968	372
1145	30.9582507763019	383
1146	30.9883348651162	357
1147	31.018419597185	390
